S No,Station Name,Station Code,Station Category,Division,Zone,District,State,Category_Rank,Division_Station_Count,Zone_Share_%
5414,THIPPARTHI,TPPI,NSG6,GUNTUR,SCR,NALGONDA,TELANGANA,9,66,8.47
5415,TUMMALACHERUVU,TMLU,NSG6,GUNTUR,SCR,PALNADU,ANDHRA PRADESH,9,66,8.47
5416,VALIGONDA,VLG,NSG6,GUNTUR,SCR,YADADRI BHUVANAGIRI,TELANGANA,9,66,8.47
5417,VEJANDLA,VJA,NSG6,GUNTUR,SCR,GUNTUR,ANDHRA PRADESH,9,66,8.47
5418,VEMURU,VMU,NSG6,GUNTUR,SCR,BAPATLA,ANDHRA PRADESH,9,66,8.47
5419,VISHNUPURAM,VNUP,NSG6,GUNTUR,SCR,NALGONDA,TELANGANA,9,66,8.47
5420,YADAVALLI,YADA,NSG6,GUNTUR,SCR,PRAKASAM,ANDHRA PRADESH,9,66,8.47
5421,HANUMAN STATION,HNMN,HG2,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,2,149,8.47
5422,TIRUPATI WEST HALT,TPW,HG2,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,2,149,8.47
5423,HANUMAPURA HALT,HPH,HG3,GUNTAKAL,SCR,RAICHUR,KARNATAKA,3,149,8.47
5424,IMAMPURAM,IMAM,HG3,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,3,149,8.47
5425,KOTALA HALT,KEN,HG3,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,3,149,8.47
5426,LINGANENIDODDI,LMD,HG3,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,3,149,8.47
5427,MALAKAVEMALA,MVA,HG3,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,3,149,8.47
5428,MANGALAMPETA,MPT,HG3,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,3,149,8.47
5429,NALLACHERUVU EAST,NCE,HG3,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,3,149,8.47
5430,PEYANAPALLI HALT,PYX,HG3,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,3,149,8.47
5431,SANKARA GUMMANUR HAL,SNKG,HG3,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,3,149,8.47
5432,SHAMPURHALLI HALT,SPHL,HG3,GUNTAKAL,SCR,KALABURAGI,KARNATAKA,3,149,8.47
5433,TSAKIBANDA,TKBN,HG3,GUNTAKAL,SCR,BALLARI,KARNATAKA,3,149,8.47
5434,TIRUPATI,TPTY,NSG2,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,5,149,8.47
5435,ANANTAPUR,ATP,NSG3,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,6,149,8.47
5436,CUDDAPAH,HX,NSG3,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,6,149,8.47
5437,GUNTAKAL JN.,GTL,NSG3,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,6,149,8.47
5438,RAICHUR,RC,NSG3,GUNTAKAL,SCR,RAICHUR,KARNATAKA,6,149,8.47
5439,RENIGUNTA JN.,RU,NSG3,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,6,149,8.47
5440,YADGIR,YG,NSG3,GUNTAKAL,SCR,YADGIR,KARNATAKA,6,149,8.47
5441,ADONI,AD,NSG4,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,7,149,8.47
5442,CHITTOOR,CTO,NSG4,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,7,149,8.47
5443,DHARMAVARAM JN.,DMM,NSG4,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,7,149,8.47
5444,DHONE JN,DHNE,NSG4,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,7,149,8.47
5445,GOOTY JN.,GY,NSG4,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,7,149,8.47
5446,MANTHRALAYAM ROAD,MALM,NSG4,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,7,149,8.47
5447,SRI KALAHASTI,KHT,NSG4,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,7,149,8.47
5448,KADIRI,KRY,NSG5,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,8,149,8.47
5449,KODURU,KOU,NSG5,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,8,149,8.47
5450,KRISHNA,KSN,NSG5,GUNTAKAL,SCR,MAHABUBNAGAR,TELANGANA,8,149,8.47
5451,MADANAPALLE ROAD,MPL,NSG5,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,8,149,8.47
5452,MUDDANURU,MOO,NSG5,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,8,149,8.47
5453,NALWAR,NW,NSG5,GUNTAKAL,SCR,KALABURAGI,KARNATAKA,8,149,8.47
5454,PAKALA JN.,PAK,NSG5,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,8,149,8.47
5455,RAZAMPETA,RJP,NSG5,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,8,149,8.47
5456,SAIDAPUR,SADP,NSG5,GUNTAKAL,SCR,YADGIR,KARNATAKA,8,149,8.47
5457,TADIPATRI,TU,NSG5,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,8,149,8.47
5458,VENKATAGIRI,VKI,NSG5,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,8,149,8.47
5459,YERRAGUNTLA,YA,NSG5,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,8,149,8.47
5460,ANANTARAJUPET,ANE,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5461,ASPARI,ASP,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5462,BALAPALLE,BLPE,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5463,BANAGANAPALLE,BGNP,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5464,BANTANAHAL,BLL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5465,BETAMCHERLA,BMH,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5466,BEVINAHALU,BNL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5467,BHAKARAPETA,BKPT,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5468,BOMMASAMUDRAM,BUM,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5469,BUGGANAPALLE CEMENT,BEY,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5470,CHALLAVARIPALLE,CLPE,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5471,CHANDRAGIRI,CGI,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5472,CHEGUNTA,CGTA,NSG6,GUNTAKAL,SCR,MAHABUBNAGAR,TELANGANA,9,149,8.47
5473,CHIGICHERLA,CCA,NSG6,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,9,149,8.47
5474,CHIKSUGUR,CK,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5475,CHINNEKUNTAPALLI,CCI,NSG6,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,9,149,8.47
5476,DAMALCHERUVU,DCU,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5477,EDDULADODDI,EDD,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5478,GANGAYAPALLE,GPY,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5479,GARLADINNE,GDE,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5480,GULAPALYAMU,GPU,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5481,HADDINAGUNDU,HDD,NSG6,GUNTAKAL,SCR,BALLARI,KARNATAKA,9,149,8.47
5482,HAGARI,HGI,NSG6,GUNTAKAL,SCR,BALLARI,KARNATAKA,9,149,8.47
5483,HASTAVARAMU,HAQ,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5484,IRANAGALLU,EGU,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5485,ISIVI,ESV,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5486,JAKKALACHERUVU,JKO,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5487,JAMMALAMADUGU,JMDG,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5488,JUTURU,JUR,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5489,KALAMALLA,KMH,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5490,KALASAMUDRAM,KCM,NSG6,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,9,149,8.47
5491,KALIKIRI,KCI,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5492,KALLURU,KLU,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5493,KAMALAPURAM,KKM,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5494,KANAMALOPALLE,KNLP,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5495,KHADARPET,KDT,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5496,KOILAKUNTLA,KLKA,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5497,KOMALI,KMQA,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5498,KONDAGUNTA,KQA,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5499,KONDAPURAM,KDP,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5500,KOSGI,KO,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5501,KRISHNAMMAKONA,KEF,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5502,KRISHNAPURAM,KPU,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5503,KUPGAL,KGL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5504,KURABALAKOTA,KBA,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5505,LINGIRI,LGRE,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5506,MADDIKERA,MKR,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5507,MADDURU,MADU,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5508,MALKAPURAM,MLK,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5509,MALLIYALA,MYL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5510,MAMANDURU,MRM,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5511,MANGAPATNAM,MUM,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5512,MANTAPAMPALLE,MMPL,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5513,MARICHETHAL,MRC,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5514,MATMARI,MTU,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5515,MOLAGAVALLI,MGV,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5516,MUDIGUBBA,MGB,NSG6,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,9,149,8.47
5517,MULACALACHERUVU,MCU,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5518,MUNGILIPATTU,MNPT,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5519,NAGARUR,NRR,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5520,NAKKANADODDI,NKDO,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5521,NALLACHERUVU,NCU,NSG6,GUNTAKAL,SCR,SRI SATYA SAI,ANDHRA PRADESH,9,149,8.47
5522,NANCHERLA,NLA,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5523,NANDALUR,NRE,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5524,NEMAKALLU,NMLU,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5525,NIDIGALLU,NDZ,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5526,NOSSAM,NOSM,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5527,OBULAVARIPALLI,OBVP,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5528,ONTIMITTA,VNM,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5529,PAGIDIRAI,PGDI,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5530,PAMIDI,PMD,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5531,PANAPAKAM,PAM,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5532,PANYAM,PNM,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5533,PATAKOTTACHERUVU,PLU,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5534,PENDEKALLU,PDL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5535,PILER,PIL,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5536,PRASANNAYANAPALLI,PSPY,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5537,PRODDATUR,PRDT,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5538,PULICHERLA,PCL,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5539,PULLAMPET,PMT,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5540,PUTALAPATTU,PTT,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5541,RACHAGUNNERI,RCG,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5542,RAMAPURAM,RAM,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5543,RANGAPURAM,RGM,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5544,RAYALCHERUVU,RLO,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5545,REGADIPALLI,RLL,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5546,S.UPPALAPADU,SUPP,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5547,SANJAMALA,SJMA,NSG6,GUNTAKAL,SCR,NANDYAL,ANDHRA PRADESH,9,149,8.47
5548,SETTIGUNTA,SF,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5549,SIDDAMPALLI,SIE,NSG6,GUNTAKAL,SCR,CHITTOOR,ANDHRA PRADESH,9,149,8.47
5550,TANAKALLU,TKU,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5551,TATICHERLA,TAC,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5552,THANGUNDI,TGDE,NSG6,GUNTAKAL,SCR,YADGIR,KARNATAKA,9,149,8.47
5553,TIMMANACHERLA,TIM,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5554,TIRUCHANUR,TCNR,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5555,TUGGALI,TGL,NSG6,GUNTAKAL,SCR,KURNOOL,ANDHRA PRADESH,9,149,8.47
5556,TUMMANAMGUTTA,TAT,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5557,TURKAPALLI,TKPY,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5558,VANGANUR,VRN,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5559,VAYALPAD,VLD,NSG6,GUNTAKAL,SCR,ANNAMAYYA,ANDHRA PRADESH,9,149,8.47
5560,VEMULAPADU,VML,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5561,VENDODU,VDD,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5562,VENKATAMPALLE,VPL,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5563,VIRAPUR,VP,NSG6,GUNTAKAL,SCR,BALLARI,KARNATAKA,9,149,8.47
5564,YADLAPUR,YDLP,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5565,YELLAKARU,YLK,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5566,YERMARAS,YS,NSG6,GUNTAKAL,SCR,RAICHUR,KARNATAKA,9,149,8.47
5567,YERPEDU,YPD,NSG6,GUNTAKAL,SCR,SRI BALAJI,ANDHRA PRADESH,9,149,8.47
5568,YERRAGUDIPAD,YGD,NSG6,GUNTAKAL,SCR,Y.S.R. KADAPA,ANDHRA PRADESH,9,149,8.47
5569,ZANGALAPALLE,ZPL,NSG6,GUNTAKAL,SCR,ANANTAPUR,ANDHRA PRADESH,9,149,8.47
5570,ALWAL,ALW,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5571,BOLARAM BAZAR,BOZ,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5572,DAYANAND NAGAR,DYE,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5573,GANDHI PARK BODHAN,GPBN,HG2,HYDERABAD,SCR,BODHAN,TELANGANA,2,110,8.47
5574,KOTLA,KOLA,HG2,HYDERABAD,SCR,KURNOOL,ANDHRA PRADESH,2,110,8.47
5575,LALLAGUDA GATE,LGDH,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5576,RAMAKISTA PURAM,RKO,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5577,SAFILGUDA,SFX,HG2,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,2,110,8.47
5578,SRINIVASNAGAR,SHAN,HG2,HYDERABAD,SCR,MEDAK,TELANGANA,2,110,8.47
5579,AJJAKOLLU,AJK,HG3,HYDERABAD,SCR,WANAPARTHI,TELANGANA,3,110,8.47
5580,AMMUGUDA,AMQ,HG3,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,3,110,8.47
5581,AREPALLI,ARPL,HG3,HYDERABAD,SCR,WANAPARTHI,TELANGANA,3,110,8.47
5582,BRAHMAN PALLI,BMPL,HG3,HYDERABAD,SCR,MEDAK,TELANGANA,3,110,8.47
5583,BURUGULA,BRGL,HG3,HYDERABAD,SCR,RANGAREDDY,TELANGANA,3,110,8.47
5584,DABILPUR,DBV,HG3,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,3,110,8.47
5585,FAKRABAD,FKB,HG3,HYDERABAD,SCR,NIZAMABAD,TELANGANA,3,110,8.47
5586,GOWDAVALLI,GWV,HG3,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,3,110,8.47
5587,HBL NAGAR,HBLN,HG3,HYDERABAD,SCR,RANGAREDDY,TELANGANA,3,110,8.47
5588,IRANAGARAM,IAGM,HG3,HYDERABAD,SCR,SIDDIPET,TELANGANA,3,110,8.47
5589,KONNUR,KONN,HG3,HYDERABAD,SCR,WANAPARTHI,TELANGANA,3,110,8.47
5590,KOTAKADRA,KTKA,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5591,KOTTUR,KTTR,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5592,KUNSI,KUSI,HG3,HYDERABAD,SCR,NARAYANPET,TELANGANA,3,110,8.47
5593,KURUMURTHI,KXI,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5594,LAXMPUR,LSMP,HG3,HYDERABAD,SCR,MEDAK,TELANGANA,3,110,8.47
5595,MAGANOOR,MNDK,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5596,MAHABUBNAGAR TOWN,MHBT,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5597,NACHARAM,NCRM,HG3,HYDERABAD,SCR,SIDDIPET,TELANGANA,3,110,8.47
5598,PEDDADINNE,PDNA,HG3,HYDERABAD,SCR,JOGULAMBA GADWAL,TELANGANA,3,110,8.47
5599,RAJAPUR,RJAP,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5600,RANGAREDDYGUDA,RRGA,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5601,SAMRALA,SQE,HG3,HYDERABAD,SCR,NANDED,MAHARASHTRA,3,110,8.47
5602,SHAMNAPUR,SMAP,HG3,HYDERABAD,SCR,MEDAK,TELANGANA,3,110,8.47
5603,SHELGAON,SLGH,HG3,HYDERABAD,SCR,NANDED,MAHARASHTRA,3,110,8.47
5604,SHIVARAMPALLY,NSVP,HG3,HYDERABAD,SCR,RANGAREDDY,TELANGANA,3,110,8.47
5605,TIPPAPUR,THPR,HG3,HYDERABAD,SCR,KAMAREDDI,TELANGANA,3,110,8.47
5606,YENUGONDA,YNG,HG3,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,3,110,8.47
5607,KACHEGUDA,KCG,NSG2,HYDERABAD,SCR,HYDERABAD,TELANGANA,5,110,8.47
5608,NIZAMABAD,NZB,NSG3,HYDERABAD,SCR,NIZAMABAD,TELANGANA,6,110,8.47
5609,BASAR,BSX,NSG4,HYDERABAD,SCR,NIRMAL,TELANGANA,7,110,8.47
5610,KURNOOL TOWN,KRNT,NSG4,HYDERABAD,SCR,KURNOOL,ANDHRA PRADESH,7,110,8.47
5611,BOLARAM,BMO,NSG5,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,8,110,8.47
5612,DHARMABAD,DAB,NSG5,HYDERABAD,SCR,NANDED,MAHARASHTRA,8,110,8.47
5613,GADWAL,GWD,NSG5,HYDERABAD,SCR,JOGULAMBA GADWAL,TELANGANA,8,110,8.47
5614,JADCHERLA,JCL,NSG5,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,8,110,8.47
5615,KAMAREDDI,KMC,NSG5,HYDERABAD,SCR,KAMAREDDI,TELANGANA,8,110,8.47
5616,MAHABOOBNAGAR,MBNR,NSG5,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,8,110,8.47
5617,MALKAJGIRI,MJF,NSG5,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,8,110,8.47
5618,MEDCHAL,MED,NSG5,HYDERABAD,SCR,MEDCHAL-MALKAJGIRI,TELANGANA,8,110,8.47
5619,SHADNAGAR,SHNR,NSG5,HYDERABAD,SCR,RANGAREDDY,TELANGANA,8,110,8.47
5620,UMDANAGAR,UR,NSG5,HYDERABAD,SCR,HYDERABAD,TELANGANA,8,110,8.47
5621,UMRI,UMRI,NSG5,HYDERABAD,SCR,NANDED,MAHARASHTRA,8,110,8.47
5622,WANPARTHI ROAD,WPR,NSG5,HYDERABAD,SCR,WANAPARTHI,TELANGANA,8,110,8.47
5623,AKANAPET,AKE,NSG6,HYDERABAD,SCR,MEDAK,TELANGANA,9,110,8.47
5624,ALAMPUR ROAD,ALPR,NSG6,HYDERABAD,SCR,JOGULAMBA GADWAL,ANDHRA PRADESH,9,110,8.47
5625,ALLUGUNDU,ALGU,NSG6,HYDERABAD,SCR,JOGULAMBA GADWAL,TELANGANA,9,110,8.47
5626,BALANAGAR,BABR,NSG6,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,9,110,8.47
5627,BHIKNUR,BKU,NSG6,HYDERABAD,SCR,KAMAREDDI,TELANGANA,9,110,8.47
5628,BODHAN,BDHN,NSG6,HYDERABAD,SCR,BODHAN,TELANGANA,9,110,8.47
5629,BOGOLU,BVO,NSG6,HYDERABAD,SCR,KURNOOL,TELANGANA,9,110,8.47
5630,BOLSA,BLSA,NSG6,HYDERABAD,SCR,NANDED,MAHARASHTRA,9,110,8.47
5631,BUDVEL,BDVL,NSG6,HYDERABAD,SCR,HYDERABAD,TELANGANA,9,110,8.47
5632,CAVALARY BARRACKS,CVB,NSG6,HYDERABAD,SCR,HYDERABAD,TELANGANA,9,110,8.47
5633,DEVARKADRA,DKC,NSG6,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,9,110,8.47
5634,DICHAPALLI,DHP,NSG6,HYDERABAD,SCR,NIZAMABAD,TELANGANA,9,110,8.47
5635,DIVTIPALLI,DTP,NSG6,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,9,110,8.47
5636,DUPADU,DUU,NSG6,HYDERABAD,SCR,KURNOOL,ANDHRA PRADESH,9,110,8.47
5637,GAJWEL,GJWL,NSG6,HYDERABAD,SCR,SIDDIPET,TELANGANA,9,110,8.47
5638,GOLLAPALLI,GLY,NSG6,HYDERABAD,SCR,MAHBUBNAGAR,TELANGANA,9,110,8.47
5639,GUNDLA POCHAMPALLI,GDPL,NSG6,HYDERABAD,SCR,HYDERABAD,TELANGANA,9,110,8.47
