S No,Station Name,Station Code,Station Category,Division,Zone,District,State
6448,CHIRUGODA,CHGA,HG3,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6449,DAKSHINBARI,DKB,HG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6450,JAMSOLE,JSE,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6451,KUCHAI,KUCE,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6452,PADMAPUKUR,PDPK,HG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6453,PANPANA PH,PNPN,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA
6454,RAJALUKAH,RJLK,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6455,TIKIRAPAL P.H.,TKPL,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA
6456,HOWRAH SOUTH N C,HWHS,NSG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6457,KHARAGPUR,KGP,NSG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6458,BALASORE,BLS,NSG3,KHARAGPUR,SER,BALESHWAR,ODISHA
6459,SHALIMAR,SHM,NSG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6460,BARIPADA,BPO,NSG4,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6461,DIGHA,DGHA,NSG4,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6462,GHATSILA,GTS,NSG4,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6463,JHARGRAM,JGM,NSG4,KHARAGPUR,SER,JHARGRAM,WEST BENGAL
6464,MIDNAPORE,MDN,NSG4,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6465,BASTA,BTS,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA
6466,BELDA,BLDA,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6467,CHAKULIA,CKU,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6468,HIJLI,HIJ,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6469,JALESWAR,JER,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA
6470,KANTHI F.S.,KATI,NSG5,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6471,RAKHA MINES,RHE,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6472,SORO,SORO,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA
6473,AMARDA ROAD,ARD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6474,BAHANAGA BAZAR,BNBR,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6475,BAKHRABAD,VKD,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6476,BANGRIPOSI,BGY,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6477,BENAPUR,BPE,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6478,BHANJPUR,VZR,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA
6479,DALBHUMGARH,DVM,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6480,DANTAN,DNT,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6481,DESHAPRAN P.H.,DSPN,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6482,GALUDIH,GUD,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6483,GIDHNI,GII,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL
6484,GOPINPURNILGIRI,GPNB,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6485,HALDIPADA,HIP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6486,KALAIKUNDA,KKQ,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6487,KHANTAPARA,KHF,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6488,KHEMASULI PH,KSO,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6489,KOKPARA,KKPR,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND
6490,LAKSHANNATH ROAD,LXD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6491,MARKONA,MKO,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6492,NANDHAKUMAR,NDKR,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6493,NARAYANGARH,NYA,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6494,NIKURSINI,NSI,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6495,NILGIRI ROAD,NGRD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6496,RAJGHAT,RGT,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6497,RAMNAGAR (BENGAL)P.H,RMRB,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6498,RANITAL,RNTL,NSG6,KHARAGPUR,SER,BHADRAK,ODISHA
6499,RUPSA JN.,ROP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6500,SARDIHA,SUA,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL
6501,SUTEI BADAGAN,SBGB,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA
6502,MECHEDA,MCA,SG1,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6503,SANTRAGACHI JN,SRC,SG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6504,BAGNAN,BZN,SG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6505,PANSKURA,PKU,SG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6506,ABADA,ABB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6507,AMTA,AMTA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6508,ANDUL,ADL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6509,BALICHAK,BCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6510,BANKRA NAYABAZ,BKNM,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6511,BARDA,BRDB,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6512,BARGACHIA,BAC,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6513,BASULYA SUTAHATA,BYSA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6514,BAURIA JN.,BVA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6515,BHOGPUR,BOP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6516,BIRSHIBPUR,BSBP,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6517,CHENGEL,CGA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6518,DASHNAGAR,DSNR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6519,DEULTI,DTE,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6520,DOMJUR,DJR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6521,DURGACHAK,DZK,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6522,FULESWAR,FLR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6523,GHORAGHATA,GGTA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6524,GIRI MAIDAN,GMDN,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6525,GOKULPUR,GKL,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6526,HALDIA,HLZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6527,HAUR,HAUR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6528,JAKPUR,JPR,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6529,KESHABPUR,KSBP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6530,KHIRAI,KHAI,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6531,KOLAGHAT,QGT,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6532,KULGACHIA,KGY,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6533,MADPUR,MPD,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6534,MAHISADAL,MSDL,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6535,MAJU,MJH,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6536,MAURIGRAM,MRGM,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6537,NALPUR,NALR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6538,NANDAIGAJAN P.H.,NDGJ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6539,NARAYAN PAKURIA MURA,NPMR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6540,RADHAMOHANPUR,RDU,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6541,RAGHUNATHBARI,RGX,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6542,RAJAGODA,RGA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6543,RAMRAJATALA,RMJ,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6544,SANKRAIL,SEL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6545,SHYAM CHAK,SMCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL
6546,TAMLUK,TMZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL
6547,TIKIAPARA,TPKR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6548,ULUBARIA,ULB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL
6549,AKASHI P.H,AKZ,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND
6550,ARGORA P.H,AOR,HG2,RANCHI,SER,RANCHI,JHARKHAND
6551,BARKICHANPI,BICI,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND
6552,BEGUNKODAR,BKDR,HG2,RANCHI,SER,PURULIA,WEST BENGAL
6553,IRGAON P.H,IRN,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND
6554,ITKY P.H.,ITKY,HG2,RANCHI,SER,RANCHI,JHARKHAND
6555,NAGJUA F.S,NJA,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND
6556,NARKOPI F.S,NRKP,HG2,RANCHI,SER,RANCHI,JHARKHAND
6557,PISKA F.S,PIS,HG2,RANCHI,SER,RANCHI,JHARKHAND
6558,BAKARKUDI,BKKI,HG3,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6559,BODAGRAM PH,BODG,HG3,RANCHI,SER,LATEHAR,JHARKHAND
6560,HENDLASO BHOKTA,HBB,HG3,RANCHI,SER,LOHARDAGA,JHARKHAND
6561,SONDIMRA,SND,HG3,RANCHI,SER,RAMGARH,JHARKHAND
6562,HATIA,HTE,NSG3,RANCHI,SER,RANCHI,JHARKHAND
6563,RANCHI,RNC,NSG3,RANCHI,SER,RANCHI,JHARKHAND
6564,JHALIDA,JAA,NSG5,RANCHI,SER,PURULIA,WEST BENGAL
6565,LOHARDAGA BS,LAD,NSG5,RANCHI,SER,LOHARDAGA,JHARKHAND
6566,MURI,MURI,NSG5,RANCHI,SER,RANCHI,JHARKHAND
6567,NAMKOM,NKM,NSG5,RANCHI,SER,RANCHI,JHARKHAND
6568,RAMGARH CANTT.,RMT,NSG5,RANCHI,SER,RAMGARH,JHARKHAND
6569,BAKASPUR,BKPR,NSG6,RANCHI,SER,KHUNTI,JHARKHAND
6570,BALASIRING,BLRG,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6571,BANO,BANO,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6572,BARKIPONA,BRKP,NSG6,RANCHI,SER,RAMGARH,JHARKHAND
6573,BARLANGA,BLNG,NSG6,RANCHI,SER,RAMGARH,JHARKHAND
6574,GANGAGHAT,GAG,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6575,GAUTAMDHARA,GATD,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6576,GOLA ROAD,GRE,NSG6,RANCHI,SER,RAMGARH,JHARKHAND
6577,GOONDA (BIHAR),GDBR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6578,GOVINDPUR ROAD,GBX,NSG6,RANCHI,SER,KHUNTI,JHARKHAND
6579,HARUBERA,HRBR,NSG6,RANCHI,SER,RAMGARH,JHARKHAND
6580,HESALONG FS,HNSL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6581,ILLOO,ILO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL
6582,JHIMRI,JHMR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6583,JOHNA,JON,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6584,KANAROAN,KNRN,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6585,KARRA,KRRA,NSG6,RANCHI,SER,KHUNTI,JHARKHAND
6586,KITA,KITA,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6587,KURKURA,KRKR,NSG6,RANCHI,SER,GUMLA,JHARKHAND
6588,LATEMDA,LTMD,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6589,LODHMA,LOM,NSG6,RANCHI,SER,KHUNTI,JHARKHAND
6590,MAEL,MAEL,NSG6,RANCHI,SER,RAMGARH,JHARKHAND
6591,MAHABUANG,MCZ,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6592,ORGA,ORGA,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6593,PAKRA,PKC,NSG6,RANCHI,SER,GUMLA,JHARKHAND
6594,PARBATONIA,PBB,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6595,POKLA,PKF,NSG6,RANCHI,SER,GUMLA,JHARKHAND
6596,SILLI,SLF,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6597,SUISA,SSIA,NSG6,RANCHI,SER,PURULIA,WEST BENGAL
6598,TANGRABASULI B.S,TGB,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6599,TATI,TATI,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND
6600,TATISILWAI,TIS,NSG6,RANCHI,SER,RANCHI,JHARKHAND
6601,TIRALDIH,TUL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND
6602,TORANG,TRAN,NSG6,RANCHI,SER,PURULIA,WEST BENGAL
6603,TULIN,THO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL
6604,Anavardikanpettai (HALT),AVN,HG1,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6605,Kanchipuram east (HALT),CJE,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6606,Maraimalai nagar (HALT),MMNK,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6607,Paranur (HALT),PWU,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6608,Potheri (HALT),POTI,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6609,Urappakkam (HALT),UPM,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6610,Acharapakkam (HALT),ACK,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6611,Akkampet (HALT),AKAT,HG2,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6612,Melalathur (HALT),MEH,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6613,Villiambakkam (HALT),VB,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6614,Virinchipuram (HALT),VJ,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6615,Ichchiputtur (HALT),IPT,HG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6616,Nathapettai (HALT),NTT,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6617,Padalam (HALT),PTM,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6618,Padi (HALT),PADI,HG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6619,Palayasivaram (HALT),PYV,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6620,Reddipalayam (HALT),RDY,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6621,Thakkolam (HALT),TKO,HG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6622,Venkatanarasimharajuvaripeta (HALT),VKZ,HG3,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6623,Chennai Central,MAS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6624,Chennai egmore,MS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6625,Tambaram,TBM,NSG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6626,Arakkonam jn,AJJ,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6627,Avadi,AVD,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6628,Chengalpattu jn.,CGL,NSG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6629,Katpadi,KPD,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6630,Tiruvallur,TRL,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6631,Guduvancheri,GI,NSG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6632,Jolarpettai,JTJ,NSG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6633,Mambalam,MBM,NSG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6634,Perambur,PER,NSG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6635,Perungalathur (FLAG),PRGL,NSG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6636,Kanchipuram,CJ,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6637,Melmaruvathur,MLMR,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6638,Singaperumalkoil,SKL,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6639,Tiruttani,TRT,NSG4,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6640,Ambur,AB,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6641,Ekambarakuppam (FLAG),EKM,NSG5,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6642,Gudiyatham,GYM,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6643,Kattangulathur,CTM,NSG5,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6644,Nayudupeta,NYP,NSG5,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6645,Puttur,PUT,NSG5,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6646,Sholinghur,SHU,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6647,Sullurupeta,SPE,NSG5,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6648,Tindivanam,TMV,NSG5,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6649,Vandalur,VDR,NSG5,CHENNAI CENTRAL,SR,TIRUCHIRAPPALLI,TAMIL NADU
6650,Vaniyambadi,VN,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6651,Walajaroad,WJR,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6652,Anna nagar,ANNG,NSG6,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6653,Arambakkam,AKM,NSG6,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6654,Chitteri,CTRE,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6655,Doravari chatram,DVR,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6656,Elavur,ELR,NSG6,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6657,Karunguzhi,KGZ,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6658,Kavanur,KVN,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6659,Kettandapatti,KDY,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6660,Latteri,LTI,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6661,Maduranthagam,MMK,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6662,Mailam,MTL,NSG6,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6663,Melpatti,MPI,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6664,Mukundarayapuram,MCN,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6665,Mundiyambakkam,MYP,NSG6,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6666,Nagari,NG,NSG6,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6667,Odur,ODUR,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6668,Olakur,OLA,NSG6,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6669,Otivakkam,OV,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6670,Pachakuppam,PCKM,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6671,Palur,PALR,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6672,Pedapariya,PYA,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6673,Perani,PEI,NSG6,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6674,Polireddypalem,PEL,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6675,Ponpadi,POI,NSG6,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6676,Pudi,PUDI,NSG6,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6677,Sevur,SVUR,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6678,Tada,TADA,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH
6679,Taduku,TDK,NSG6,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6680,Thalangai,TUG,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6681,Thiruvalam,THL,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6682,Tirumalpur,TMLP,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6683,Tozhupedu,TZD,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6684,Valathoor,VLT,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6685,Vepagunta,VGA,NSG6,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH
6686,Vikravandi,VVN,NSG6,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU
6687,Vinnamangalam,VGM,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU
6688,Walajabad,WJ,NSG6,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6689,Chennai Beach,MSB,SG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6690,Guindy,GDY,SG2,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6691,Pazhavanthangal (FLAG),PZA,SG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6692,Velacheri,VLCY,SG2,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6693,Ambattur,ABU,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6694,Annanur (HALT),ANNR,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6695,Anuppampattu (FLAG),APB,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6696,Atthipattu (FLAG),AIP,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6697,Attipattupudunagar (HALT),AIPP,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6698,Basin bridge jn,BBQ,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6699,Chennai Chetpet (FLAG),MSC,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6700,Chennai fort (FLAG),MSF,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6701,Chennai park,MPK,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6702,Chepauk,MCPK,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6703,Chintadripet,MCPT,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6704,Chrompet (FLAG),CMP,SG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU
6705,Egattur (HALT),EGT,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6706,Ennore,ENR,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6707,Greenways road (FLAG),GWYR,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6708,Gummidipundi,GPD,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6709,Hindu college (HALT),HC,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6710,Indiranagar (FLAG),INDR,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6711,Kadambattur,KBT,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6712,Kasturibanagar (FLAG),KTBR,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6713,Kathivakkam (FLAG),KAVM,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6714,Kavaraipettai,KVP,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6715,Kodambakkam,MKK,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6716,Korattur (FLAG),KOTR,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6717,Korukkupet,KOK,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6718,Kotturpuram (FLAG),KTPM,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6719,Light house (FLAG),MLHS,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
6720,Manavur (FLAG),MAF,SG3,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU
6721,Mandaiveli (FLAG),MNDY,SG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU
